productive,mean_productive,id_dist,id_reg,year,trend,prod_disperssion_norm,trend_prediction
15.1,13.203333333333333,60005.0,60.0,2014.0,3.5299999999999994,1.2761541698224355,1.9809999999999997
19.2,13.6775,60005.0,60.0,2015.0,1.9809999999999992,0.9732494059586914,2.0949999999999998
28.2,14.782,60005.0,60.0,2016.0,2.0949999999999998,1.0505328101745364,3.114000000000001
36.8,18.074,60005.0,60.0,2017.0,3.1140000000000003,2.2297569614468054,4.065714285714285
31.2,23.619999999999997,60005.0,60.0,2018.0,4.8842857142857135,3.8253263348273965,4.124642857142857
33.4,26.1,60005.0,60.0,2019.0,3.888571428571428,2.3973766465728947,3.342857142857142
48.4,29.759999999999998,60005.0,60.0,2020.0,3.888571428571428,2.1838214358348584,4.689285714285714
33.2,35.6,60005.0,60.0,2021.0,4.457142857142858,2.375118323191345,2.8214285714285725
45.6,36.6,60005.0,60.0,2022.0,1.7714285714285722,1.1791666666666665,2.221428571428572
36.5,38.36,60005.0,60.0,2023.0,1.857142857142858,1.1274715660542434,0.989285714285715
40.69,39.42,60005.0,60.0,2024.0,1.3685714285714292,1.1326982041173894,1.1382142857142856
15.18,15.18,60008.0,60.0,2011.0,0.0,,0.0
6.09,15.18,60008.0,60.0,2012.0,0.0,0.0,-9.089999999999995
16.3,10.635,60008.0,60.0,2013.0,-9.089999999999995,1.9423624823695347,0.5600000000000005
24.3,12.523333333333333,60008.0,60.0,2014.0,0.5600000000000008,1.6691207523733473,3.7569999999999992
12.8,15.4675,60008.0,60.0,2015.0,3.7569999999999997,2.6947838209148216,1.345
27.4,14.934000000000003,60008.0,60.0,2016.0,1.3450000000000002,2.30907620195527,2.5494285714285727
29.3,17.378,60008.0,60.0,2017.0,2.549428571428572,2.957966918128082,2.91
20.5,22.02,60008.0,60.0,2018.0,3.9385714285714286,3.5832580256476456,2.583214285714286
20.0,22.859999999999996,60008.0,60.0,2019.0,1.4457142857142862,1.5834099030117403,0.7142857142857141
31.5,21.999999999999996,60008.0,60.0,2020.0,0.0999999999999999,1.323517001737404,1.0392857142857141
17.0,25.74,60008.0,60.0,2021.0,1.7857142857142863,1.756525323910483,0.41071428571428586
29.0,23.66,60008.0,60.0,2022.0,-1.3114285714285712,1.1850949439487533,-0.3142857142857143
27.3,23.6,60008.0,60.0,2023.0,-0.014285714285714362,1.2544127630685675,0.28571428571428575
